-0.464646 	7.95847e-08 	311.794 	9.60822e-16 	0 	0.881082 	0.226261
-0.489899 	7.20543e-08 	311.806 	8.51205e-16 	0 	0.799909 	0.223309
-0.515152 	6.24935e-08 	311.817 	7.18217e-16 	0 	0.712313 	0.220437
-0.540404 	5.63266e-08 	311.827 	6.38649e-16 	0 	0.619036 	0.217305
-0.565657 	5.01597e-08 	311.837 	5.59081e-16 	0 	0.525759 	0.214174
-0.590909 	4.39928e-08 	311.847 	4.79513e-16 	0 	0.432482 	0.211042
-0.616162 	3.6481e-08 	311.854 	3.87018e-16 	0 	0.329965 	0.208081
-0.641414 	3.19349e-08 	311.859 	3.35526e-16 	0 	0.219857 	0.204947
-0.666667 	2.73888e-08 	311.863 	2.84035e-16 	0 	0.109749 	0.201813
-0.691919 	2.28428e-08 	311.868 	2.32544e-16 	0 	-0.000359622 	0.198679
-0.717172 	1.77446e-08 	311.867 	1.77088e-16 	0 	-0.112194 	0.194983
-0.742424 	1.50658e-08 	311.862 	1.50343e-16 	0 	-0.225708 	0.190738
-0.767677 	1.2387e-08 	311.857 	1.23599e-16 	0 	-0.339222 	0.186493
-0.792929 	9.70822e-09 	311.852 	9.68541e-17 	0 	-0.452737 	0.182248
-0.818182 	7.07338e-09 	311.842 	7.10204e-17 	0 	-0.555607 	0.17791
-0.843434 	6.04545e-09 	311.83 	6.14459e-17 	0 	-0.652071 	0.17334
-0.868687 	5.01752e-09 	311.817 	5.18714e-17 	0 	-0.748535 	0.16877
-0.893939 	3.98959e-09 	311.805 	4.22969e-17 	0 	-0.844999 	0.1642
-0.919192 	3.01088e-09 	311.789 	3.31003e-17 	0 	-0.927693 	0.16082
-0.944444 	2.61615e-09 	311.773 	2.92909e-17 	0 	-1.00254 	0.157881
-0.969697 	2.22142e-09 	311.758 	2.54816e-17 	0 	-1.07739 	0.154942
-0.994949 	1.8267e-09 	311.742 	2.16723e-17 	0 	-1.15223 	0.152003
-1.0202 	1.45742e-09 	311.724 	1.80073e-17 	0 	-1.20341 	0.151076
-1.04545 	1.28863e-09 	311.708 	1.62238e-17 	0 	-1.24135 	0.151209
-1.07071 	1.11984e-09 	311.691 	1.44404e-17 	0 	-1.27928 	0.151342
-1.09596 	9.51051e-10 	311.674 	1.26569e-17 	0 	-1.31722 	0.151475
-1.12121 	7.92796e-10 	311.655 	1.08984e-17 	0 	-1.32333 	0.154413
-1.14646 	7.09415e-10 	311.636 	9.88163e-18 	0 	-1.31253 	0.159019
-1.17172 	6.26034e-10 	311.617 	8.8649e-18 	0 	-1.30173 	0.163624
-1.19697 	5.42653e-10 	311.598 	7.84817e-18 	0 	-1.29092 	0.168229
-1.22222 	4.64298e-10 	311.572 	6.79644e-18 	0 	-1.24533 	0.17558
-1.24747 	4.1716e-10 	311.545 	6.0783e-18 	0 	-1.18259 	0.184557
-1.27273 	3.70022e-10 	311.519 	5.36015e-18 	0 	-1.11984 	0.193533
-1.29798 	3.22884e-10 	311.492 	4.64201e-18 	0 	-1.0571 	0.20251
-1.32323 	2.73086e-10 	311.456 	3.75443e-18 	0 	-0.961194 	0.213179
-1.34848 	2.46323e-10 	311.419 	3.19996e-18 	0 	-0.853904 	0.22484
-1.37374 	2.19561e-10 	311.382 	2.64548e-18 	0 	-0.746615 	0.236501
-1.39899 	1.92798e-10 	311.345 	2.091e-18 	0 	-0.639326 	0.248163
-1.42424 	1.65732e-10 	311.285 	1.53787e-18 	0 	-0.506221 	0.262402
-1.44949 	1.39829e-10 	311.219 	1.01453e-18 	0 	-0.361105 	0.277743
-1.47475 	1.21759e-10 	311.167 	6.6784e-19 	0 	-0.224489 	0.225368
-1.5 	1.04976e-10 	311.119 	3.51442e-19 	0 	-0.0901221 	0.152712
