0.0909091 	1.9466e-08 	292.906 	3.18141e-16 	0 	1.9123 	0.272149
0.0656566 	2.0404e-08 	292.906 	3.28902e-16 	0 	1.89699 	0.269446
0.040404 	2.15049e-08 	292.906 	3.41686e-16 	0 	1.87907 	0.266791
0.0151515 	2.29144e-08 	292.906 	3.58638e-16 	0 	1.85769 	0.264357
-0.010101 	2.42764e-08 	292.906 	3.74476e-16 	0 	1.832 	0.262322
-0.0353535 	2.57039e-08 	292.906 	3.91238e-16 	0 	1.80329 	0.260436
-0.0606061 	2.71487e-08 	292.906 	4.0734e-16 	0 	1.7731 	0.258826
-0.0858586 	2.8423e-08 	292.906 	4.20361e-16 	0 	1.74165 	0.256987
-0.111111 	2.98501e-08 	292.906 	4.3295e-16 	0 	1.70451 	0.254714
-0.136364 	3.12095e-08 	292.906 	4.4477e-16 	0 	1.6622 	0.252513
-0.161616 	3.27355e-08 	292.906 	4.58782e-16 	0 	1.61897 	0.2505
-0.186869 	3.44674e-08 	292.906 	4.755e-16 	0 	1.57461 	0.248721
-0.212121 	3.53845e-08 	292.906 	4.80652e-16 	0 	1.52814 	0.246864
-0.237374 	3.5274e-08 	292.906 	4.72323e-16 	0 	1.47689 	0.244804
-0.262626 	3.51635e-08 	292.906 	4.63994e-16 	0 	1.42564 	0.242744
-0.287879 	3.51235e-08 	292.907 	4.56576e-16 	0 	1.37428 	0.240704
-0.313131 	3.47505e-08 	292.907 	4.4313e-16 	0 	1.31417 	0.238541
-0.338384 	3.26252e-08 	292.907 	4.09565e-16 	0 	1.24698 	0.235849
-0.363636 	3.04999e-08 	292.907 	3.75999e-16 	0 	1.17979 	0.233157
-0.388889 	2.83747e-08 	292.907 	3.42433e-16 	0 	1.1126 	0.230466
-0.414141 	2.55553e-08 	292.907 	3.00424e-16 	0 	1.03876 	0.227471
-0.439394 	2.35014e-08 	292.907 	2.723e-16 	0 	0.958447 	0.224096
-0.464646 	2.14474e-08 	292.907 	2.44176e-16 	0 	0.87813 	0.22072
-0.489899 	1.93935e-08 	292.907 	2.16052e-16 	0 	0.797813 	0.217345
-0.515152 	1.68419e-08 	292.907 	1.82688e-16 	0 	0.711395 	0.214071
-0.540404 	1.51965e-08 	292.907 	1.62622e-16 	0 	0.619464 	0.210466
-0.565657 	1.35511e-08 	292.907 	1.42557e-16 	0 	0.527532 	0.206861
-0.590909 	1.19057e-08 	292.907 	1.22491e-16 	0 	0.4356 	0.203256
-0.616162 	9.93177e-09 	292.907 	9.9581e-17 	0 	0.334657 	0.199595
-0.641414 	8.70963e-09 	292.907 	8.64884e-17 	0 	0.226144 	0.195585
-0.666667 	7.4875e-09 	292.907 	7.33958e-17 	0 	0.11763 	0.191575
-0.691919 	6.26536e-09 	292.907 	6.03032e-17 	0 	0.00911668 	0.187565
-0.717172 	4.91758e-09 	292.907 	4.64765e-17 	0 	-0.100947 	0.182707
-0.742424 	4.18254e-09 	292.907 	3.95364e-17 	0 	-0.212726 	0.17717
-0.767677 	3.44749e-09 	292.907 	3.25962e-17 	0 	-0.324504 	0.171633
-0.792929 	2.71244e-09 	292.907 	2.56561e-17 	0 	-0.436283 	0.166096
-0.818182 	2.01054e-09 	292.907 	1.91597e-17 	0 	-0.537284 	0.160638
-0.843434 	1.72718e-09 	292.907 	1.66738e-17 	0 	-0.632001 	0.154996
-0.868687 	1.44382e-09 	292.907 	1.41879e-17 	0 	-0.726717 	0.149354
-0.893939 	1.16046e-09 	292.907 	1.17021e-17 	0 	-0.821434 	0.143711
-0.919192 	8.98804e-10 	292.907 	9.38917e-18 	0 	-0.902562 	0.139458
-0.944444 	7.87225e-10 	292.907 	8.38452e-18 	0 	-0.976099 	0.135713
-0.969697 	6.75645e-10 	292.907 	7.37987e-18 	0 	-1.04964 	0.131967
-0.994949 	5.64066e-10 	292.907 	6.37523e-18 	0 	-1.12317 	0.128222
-1.0202 	4.62708e-10 	292.907 	5.43824e-18 	0 	-1.17359 	0.126686
-1.04545 	4.14007e-10 	292.907 	4.96482e-18 	0 	-1.21109 	0.126362
-1.07071 	3.65306e-10 	292.907 	4.4914e-18 	0 	-1.24859 	0.126037
-1.09596 	3.16605e-10 	292.907 	4.01799e-18 	0 	-1.2861 	0.125713
-1.12121 	2.72107e-10 	292.907 	3.56218e-18 	0 	-1.29272 	0.128718
-1.14646 	2.47504e-10 	292.907 	3.2875e-18 	0 	-1.28287 	0.133696
-1.17172 	2.22902e-10 	292.907 	3.01282e-18 	0 	-1.27301 	0.138673
-1.19697 	1.983e-10 	292.907 	2.73815e-18 	0 	-1.26316 	0.143651
-1.22222 	1.75749e-10 	292.907 	2.45079e-18 	0 	-1.21932 	0.151839
-1.24747 	1.61547e-10 	292.907 	2.23974e-18 	0 	-1.15858 	0.161895
-1.27273 	1.47345e-10 	292.907 	2.02869e-18 	0 	-1.09783 	0.171952
-1.29798 	1.33143e-10 	292.907 	1.81765e-18 	0 	-1.03709 	0.182008
-1.32323 	1.19019e-10 	292.907 	1.54664e-18 	0 	-0.943819 	0.19401
-1.34848 	1.11041e-10 	292.908 	1.35551e-18 	0 	-0.839048 	0.207093
-1.37374 	1.03063e-10 	292.908 	1.16438e-18 	0 	-0.734277 	0.220176
-1.39899 	9.50851e-11 	292.908 	9.73248e-19 	0 	-0.629506 	0.23326
-1.42424 	8.58723e-11 	292.908 	7.45272e-19 	0 	-0.498988 	0.24951
-1.44949 	7.65946e-11 	292.908 	5.15371e-19 	0 	-0.356522 	0.267065
-1.47475 	6.95811e-11 	292.909 	3.51663e-19 	0 	-0.221884 	0.217984
-1.5 	6.29252e-11 	292.909 	1.99068e-19 	0 	-0.0893128 	0.148859
